model_display,disease,topic,profile,project,pmid,error_kind,primary_type,flags,prediction,llm_tier,disease_score,population_score,location_score,evidence_score,parameter_score,overall_score,title,year,create_date,journal,abstract_len,overall_justification,parameter_justification,evidence_justification
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32844134,FP,broad_topic_over_inclusion,original_or_data_signal;target_parameter_signal,strong_candidate,S,4,4,4,3,4,4,Mathematical modelling on diffusion and control of COVID-19.,2020,2020/08/27,Infectious Disease Modelling,2031,"The study directly addresses the research question by applying a transmission model to real-world COVID-19 case data from Wuhan. It explicitly estimates and reports the basic reproduction number, making it a strong candidate for inclusion.","Explicitly calculates and reports the median day-by-day basic reproduction number in Wuhan, providing specific estimates before and after travel restrictions.",Applies an SEIR mathematical model to real case datasets from Wuhan and international locations to estimate transmission dynamics.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32650838,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"Transmissibility of COVID-19 in 11 major cities in China and its association with temperature and humidity in Beijing, Shanghai, Guangzhou, and Chengdu.",2020,2020/07/12,Infectious diseases of poverty,1768,"The study directly addresses the research question by estimating R0 for COVID-19 in multiple Chinese cities using an SEIR model and reported case data. It provides strong, original empirical evidence on the target parameter.",Explicitly calculates and reports the basic reproduction number (R0) for Wuhan and other cities as a primary outcome.,Reports original empirical analysis using an SEIR model on reported case data to estimate transmissibility.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32512579,FP,broad_topic_over_inclusion,original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,3,4,Estimating the effects of non-pharmaceutical interventions on COVID-19 in Europe.,2020,2020/06/09,Nature,2066,"This is an original modeling study of COVID-19 transmission in Europe that explicitly estimates the reproduction number (Rt) from real-world death data. Although it focuses on the time-varying reproduction number rather than the basic reproduction number (R0), it is highly relevant to the research question and provides robust empirical estimates.","Explicitly estimates and reports the time-varying reproduction number (Rt) using a transmission model. While focused on Rt rather than R0, it directly addresses the reproduction number parameter.",Reports original empirical analysis using a transmission model applied to observed death data.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32896479,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Estimated effectiveness of school closure and voluntary event cancellation as COVID-19 countermeasures in Japan.,2021,2020/09/08,Journal of infection and chemotherapy : official journal of the Japan Society of Chemotherapy,1047,"This study directly addresses the research question by explicitly estimating the basic reproduction number (R0) for COVID-19 in Japan using an SIR model and real patient data. It provides clear, original empirical evidence for the target parameter.",Explicitly estimates and reports the basic reproduction number (R0 = 2.56) as a primary result of the modeling analysis.,Presents original empirical analysis using an SIR model fitted to patient incidence data.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32674112,FP,review_signal_overridden_by_model,high_5d_scores;original_or_data_signal;review_or_commentary_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Reconstruction of the full transmission dynamics of COVID-19 in Wuhan.,2020,2020/07/17,Nature,2019,The paper directly addresses the research question by estimating the basic reproduction number (R0) of COVID-19 in Wuhan using a transmission model applied to real case data. All dimensions are strongly supported by explicit textual evidence.,Explicitly estimates and reports a basic reproduction number (R0) of 3.54 with credible intervals based on the study's own modeling.,Reports original empirical analysis using a transmission model applied to real epidemic case data.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32512578,FP,broad_topic_over_inclusion,original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,3,4,The effect of large-scale anti-contagion policies on the COVID-19 pandemic.,2020,2020/06/09,Nature,1848,"The study uses original empirical data and econometric modeling to analyze COVID-19 transmission dynamics and policy impacts across multiple countries. The explicit MeSH indexing for 'Basic Reproduction Number' combined with the estimation of exponential growth rates strongly indicates that R0 is reported or derived, making it highly relevant.","MeSH terms explicitly include 'Basic Reproduction Number,' and the abstract reports estimating exponential growth rates of infections, which are directly used to model transmission dynamics and contextualize R0.",Reports original empirical analysis using compiled intervention data and reduced-form econometric methods to estimate infection growth rates and averted cases.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32109273,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,COVID-19 outbreak on the Diamond Princess cruise ship: estimating the epidemic potential and effectiveness of public health countermeasures.,2020,2020/02/29,Journal of travel medicine,1922,"The paper strongly supports relevance by explicitly estimating the basic reproduction number (R0) for COVID-19 using original modeling of real-world outbreak data. There are no apparent reasons against relevance, as all dimensions are clearly met and explicitly stated in the abstract.","Explicitly estimates and reports the basic reproduction number (R0), providing an initial value of 14.8 and a post-intervention value of 1.78.",Presents original primary analysis using SEIR transmission models calibrated with real incidence data from the outbreak.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32495288,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,P,4,4,4,3,3,3,Linking key intervention timings to rapid declining effective reproduction number to quantify lessons against COVID-19.,2020,2020/06/05,Frontiers of medicine,1343,"The study analyzes COVID-19 transmission dynamics and reports the effective reproduction number (Re) across multiple countries. While highly relevant to transmission parameters, it focuses on Re rather than R0, making it a possible candidate for full-text review to check for R0 estimates or methodological relevance.",Explicitly reports the effective reproduction number (Re) for several regions; closely related to R0 but focuses on time-varying transmission under interventions rather than the basic reproduction number.,Presents an original comparative analysis of epidemic trends and intervention efficiency using epidemiological data.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32834601,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Forecasting COVID-19 pandemic: A data-driven analysis.,2020,2020/08/25,"Chaos, solitons, and fractals",2468,The paper directly addresses the research question by estimating and reporting R0 for COVID-19 in multiple countries using a data-driven compartmental model. All dimensions are strongly supported by explicit textual evidence.,Explicitly estimates and reports the basic reproduction number (R0) for five countries using model calibration and real epidemic data.,Reports original empirical analysis using a newly developed compartmental model calibrated with real epidemic incidence data.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32163140,FP,sparse_metadata_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;sparse_or_no_abstract;target_parameter_signal,possible_candidate,P,4,3,2,3,4,4,Serial interval in determining the estimation of reproduction number of the novel coronavirus disease (COVID-19) during the early outbreak.,2020,2020/03/13,Journal of travel medicine,0,"Given the limited metadata, the title and keywords strongly indicate a study estimating the reproduction number for COVID-19. The lack of explicit geographic detail warrants a cautious but favorable assessment for full-text verification.","Explicitly targets reproduction number estimation. Evidence is limited, but parameter relevance to R0 is unmistakable.","Keywords indicate statistical analysis and estimation. Evidence is limited, but the metadata clearly points to original empirical or modeling work rather than a review."
